Molecule_ID,Raw_SMILES,Canonical_SMILES,Is_Valid,MW,LogP,HBD,HBA,QED,SA_Score,Lipinski_Violations,Lipinski_Compliant
MOL_09254,Cc1ccc(C(=O)N2CCN(C(=O)CCc3ccccc3)CC2)c(C)c1,Cc1ccc(C(=O)N2CCN(C(=O)CCc3ccccc3)CC2)c(C)c1,True,350.2,3.22,0.0,2.0,0.8494,1.79,0.0,True
MOL_09255,CCCc1nc(COc2ccccc2C(=O)Nc2cccc(Cl)c2)n[nH]1,CCCc1nc(COc2ccccc2C(=O)Nc2cccc(Cl)c2)n[nH]1,True,370.12,4.24,2.0,4.0,0.6514,2.2,0.0,True
MOL_09256,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,True,388.15,3.12,1.0,4.0,0.8249,1.82,0.0,True
MOL_09257,CC(=O)Nc1cccc(C(=O)N[C@H](C)c2ccc(Cl)s2)c1,CC(=O)Nc1cccc(C(=O)N[C@H](C)c2ccc(Cl)s2)c1,True,322.05,3.85,2.0,3.0,0.8979,2.38,0.0,True
MOL_09258,CC(C)COCCN1C(=O)CCC1=O,CC(C)COCCN1C(=O)CCC1=O,True,199.12,0.81,0.0,3.0,0.4859,2.24,0.0,True
MOL_09259,CC(C)C[C@H](C)[NH2+][C@@H](C)c1ccc(C(=O)[O-])cc1,CC(C)C[C@H](C)[NH2+][C@@H](C)c1ccc(C(=O)[O-])cc1,True,249.17,1.11,1.0,2.0,0.8208,4.28,0.0,True
MOL_09260,C[C@H](NC(=O)c1ccc(Br)cc1Cl)c1nnc2ccccn12,C[C@H](NC(=O)c1ccc(Br)cc1Cl)c1nnc2ccccn12,True,377.99,3.64,1.0,3.0,0.7557,2.64,0.0,True
MOL_09261,COC(=O)c1cccc(CNC(=O)C(=O)Nc2cc(C)nn2C)c1,COC(=O)c1cccc(CNC(=O)C(=O)Nc2cc(C)nn2C)c1,True,330.13,0.77,2.0,5.0,0.6367,2.15,0.0,True
MOL_09262,Cc1cc(NC(=O)CN(C)c2ccc(C#N)cc2)nc(C)[nH+]1,Cc1cc(NC(=O)CN(C)c2ccc(C#N)cc2)nc(C)[nH+]1,True,296.15,1.46,1.0,4.0,0.9255,3.22,0.0,True
MOL_09263,CCOc1ccccc1NC(=O)c1cc(C)nc2ccccc12,CCOc1ccccc1NC(=O)c1cc(C)nc2ccccc12,True,306.14,4.19,1.0,3.0,0.7859,1.71,0.0,True
MOL_09264,CC1(C)C(=O)NC(=O)N(c2ccccc2)C1=O,CC1(C)C(=O)NC(=O)N(c2ccccc2)C1=O,True,232.08,1.3,1.0,3.0,0.7419,2.14,0.0,True
MOL_09265,CCc1ccc(CNc2ncnc3sc(C)cc23)cc1,CCc1ccc(CNc2ncnc3sc(C)cc23)cc1,True,283.11,4.17,1.0,4.0,0.7804,2.12,0.0,True
MOL_09266,Cc1ccc(C)c(OC(=O)[C@@H]2CC(=O)N(C)[C@H]2c2ccccc2)c1,Cc1ccc(C)c(OC(=O)[C@@H]2CC(=O)N(C)[C@H]2c2ccccc2)c1,True,323.15,3.43,0.0,3.0,0.6421,2.94,0.0,True
MOL_09267,CC1(C)CCCC[C@H]1NC(=O)c1cc(C(F)(F)F)ccc1N,CC1(C)CCCC[C@H]1NC(=O)c1cc(C(F)(F)F)ccc1N,True,314.16,3.99,2.0,2.0,0.8111,2.9,0.0,True
MOL_09268,CCc1ccc(CNC(=O)COc2cccc(C)c2C)cc1,CCc1ccc(CNC(=O)COc2cccc(C)c2C)cc1,True,297.17,3.56,1.0,2.0,0.8851,1.69,0.0,True
MOL_09269,CC(=O)N1CCC(CC(=O)NCCC(=O)N2CCCCC2)CC1,CC(=O)N1CCC(CC(=O)NCCC(=O)N2CCCCC2)CC1,True,323.22,1.15,1.0,3.0,0.8251,2.08,0.0,True
MOL_09270,CCN(CC)C(=O)c1ccc(NC(=O)C(=O)N2CCC[C@@H](C)C2)cc1,CCN(CC)C(=O)c1ccc(NC(=O)C(=O)N2CCC[C@@H](C)C2)cc1,True,345.21,2.37,1.0,3.0,0.8519,2.52,0.0,True
MOL_09271,CCN(CC)C(=O)c1cccc(NC(=O)CN2C(=O)/C(=C/c3ccccc3)SC2=S)c1,CCN(CC)C(=O)c1cccc(NC(=O)CN2C(=O)/C(=C/c3ccccc3)SC2=S)c1,True,453.12,4.01,1.0,5.0,0.5068,2.21,0.0,True
MOL_09272,CCOc1ccc(NC(=O)CN2C(=O)N[C@@]3(CCc4ccccc43)C2=O)cc1,CCOc1ccc(NC(=O)CN2C(=O)N[C@@]3(CCc4ccccc43)C2=O)cc1,True,379.15,2.42,2.0,4.0,0.7813,3.01,0.0,True
MOL_09273,CCc1cccc(NC(=O)CSc2nc3cc(Cl)ccc3c(=O)[nH]2)c1,CCc1cccc(NC(=O)CSc2nc3cc(Cl)ccc3c(=O)[nH]2)c1,True,373.07,3.87,2.0,4.0,0.5255,2.16,0.0,True
MOL_09274,Cc1ccc([C@@H](C)NC(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1,Cc1ccc([C@@H](C)NC(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1,True,347.16,3.1,1.0,3.0,0.7713,2.34,0.0,True
MOL_09275,CCc1ccccc1NC(=O)C(=O)NCc1cccc(C#N)c1,CCc1ccccc1NC(=O)C(=O)NCc1cccc(C#N)c1,True,307.13,2.38,2.0,3.0,0.8508,1.94,0.0,True
MOL_09276,CC[NH+](CC)CC(=O)N1CCC(Cn2cccn2)CC1,CC[NH+](CC)CC(=O)N1CCC(Cn2cccn2)CC1,True,279.22,0.05,1.0,2.0,0.7992,3.46,0.0,True
MOL_09277,CC[C@H](C)NC(=O)C1CCN(C(=O)c2cnc(C)cn2)CC1,CC[C@H](C)NC(=O)C1CCN(C(=O)c2cnc(C)cn2)CC1,True,304.19,1.55,1.0,4.0,0.9156,2.6,0.0,True
MOL_09278,Cc1ccc(CNC(=O)NCC(=O)N(C)C)nn1,Cc1ccc(CNC(=O)NCC(=O)N(C)C)nn1,True,251.14,-0.33,2.0,4.0,0.7669,2.34,0.0,True
MOL_09279,COC(=O)c1cc(NC(=O)CN2C(=O)N[C@](C)(c3ccc(Cl)cc3)C2=O)ccc1OC,COC(=O)c1cc(NC(=O)CN2C(=O)N[C@](C)(c3ccc(Cl)cc3)C2=O)ccc1OC,True,445.1,2.54,2.0,6.0,0.5214,2.6,0.0,True
MOL_09280,COc1ccc(C)cc1C(=O)N1CCN(C(=O)c2cnn(C(C)(C)C)c2)CC1,COc1ccc(C)cc1C(=O)N1CCN(C(=O)c2cnn(C(C)(C)C)c2)CC1,True,384.22,2.55,0.0,4.0,0.8157,2.32,0.0,True
MOL_09281,Cc1cc(C)cc(C[NH+]2CCC(c3nnc(Cn4ccnc4)o3)CC2)c1,Cc1cc(C)cc(C[NH+]2CCC(c3nnc(Cn4ccnc4)o3)CC2)c1,True,352.21,1.89,1.0,4.0,0.7618,3.69,0.0,True
MOL_09282,CC[NH+]1CCCN(C(=O)c2cnc(C)c(Br)c2C)CC1,CC[NH+]1CCCN(C(=O)c2cnc(C)c(Br)c2C)CC1,True,340.1,1.21,1.0,2.0,0.8782,4.23,0.0,True
MOL_09283,COCCNC(=O)CSc1nc(-c2ccc(F)cc2)cc(=O)[nH]1,COCCNC(=O)CSc1nc(-c2ccc(F)cc2)cc(=O)[nH]1,True,337.09,1.43,2.0,5.0,0.4536,2.29,0.0,True
MOL_09284,Cc1nn(C)c(C)c1C(=O)NNC(=O)c1ccc(Cl)c(Cl)c1,Cc1nn(C)c(C)c1C(=O)NNC(=O)c1ccc(Cl)c(Cl)c1,True,340.05,2.42,2.0,3.0,0.824,2.1,0.0,True
MOL_09285,Cc1ccc(NC(=O)CCn2cnc3ccccc3c2=O)cc1,Cc1ccc(NC(=O)CCn2cnc3ccccc3c2=O)cc1,True,307.13,2.73,1.0,3.0,0.8058,1.76,0.0,True
MOL_09286,Cc1nn(C)c(C)c1CN(C)C(=O)N[C@@H](CO)c1ccccc1,Cc1nn(C)c(C)c1CN(C)C(=O)N[C@@H](CO)c1ccccc1,True,316.19,1.91,2.0,3.0,0.8851,2.71,0.0,True
MOL_09287,CC(C)C(=O)N1CCC(NS(=O)(=O)c2ccccc2)CC1,CC(C)C(=O)N1CCC(NS(=O)(=O)c2ccccc2)CC1,True,310.14,1.61,1.0,3.0,0.9186,1.92,0.0,True
MOL_09288,COc1ccc(C(=O)N(C)c2ccccc2)cc1OC,COc1ccc(C(=O)N(C)c2ccccc2)cc1OC,True,271.12,2.98,0.0,3.0,0.8578,1.63,0.0,True
MOL_09289,CC(C)CNC(=O)Nc1ccc(NC(=O)c2cccnc2)cc1,CC(C)CNC(=O)Nc1ccc(NC(=O)c2cccnc2)cc1,True,312.16,3.11,3.0,3.0,0.793,1.77,0.0,True
MOL_09290,CCc1nn(C)cc1C(=O)N1CCC(C(=O)NCC(C)C)CC1,CCc1nn(C)cc1C(=O)N1CCC(C(=O)NCC(C)C)CC1,True,320.22,1.61,1.0,3.0,0.896,2.37,0.0,True
MOL_09291,Cc1cccc(OCC(=O)N2CCC[C@H]2CN2CCOCC2)c1,Cc1cccc(OCC(=O)N2CCC[C@H]2CN2CCOCC2)c1,True,318.19,1.7,0.0,4.0,0.8286,2.52,0.0,True
MOL_09292,C[C@H](Oc1cccc(C#N)c1)C(=O)NCC(=O)N1CCCC1,C[C@H](Oc1cccc(C#N)c1)C(=O)NCC(=O)N1CCCC1,True,301.14,1.06,1.0,4.0,0.8814,2.49,0.0,True
MOL_09293,COc1ccc(C(=O)Nc2cc(Cl)ccc2C)cc1OC,COc1ccc(C(=O)Nc2cc(Cl)ccc2C)cc1OC,True,305.08,3.92,1.0,3.0,0.9311,1.53,0.0,True
MOL_09294,CC(C)NC(=O)[C@@H](C)[NH+]1CCN(c2ccc([N+](=O)[O-])cn2)CC1,CC(C)NC(=O)[C@@H](C)[NH+]1CCN(c2ccc([N+](=O)[O-])cn2)CC1,True,322.19,-0.39,2.0,5.0,0.5687,3.98,0.0,True
MOL_09295,CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OC(C)C)cc1,CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OC(C)C)cc1,True,318.16,2.66,2.0,4.0,0.8184,2.61,0.0,True
MOL_09296,CCN(CC)C(=O)[C@@H]1CCCN(C(=O)N[C@@H](C)c2ccc(F)cc2)C1,CCN(CC)C(=O)[C@@H]1CCCN(C(=O)N[C@@H](C)c2ccc(F)cc2)C1,True,349.22,3.18,1.0,2.0,0.8876,2.82,0.0,True
MOL_09297,O=C(Nc1cccc(C(=O)NC2CC2)c1)N1CCCCCC1,O=C(NC1CC1)c1cccc(NC(=O)N2CCCCCC2)c1,True,301.18,2.99,2.0,2.0,0.9013,1.77,0.0,True
MOL_09298,CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)NCC(F)(F)F,CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)NCC(F)(F)F,True,310.15,2.45,1.0,3.0,0.8521,2.64,0.0,True
MOL_09299,COc1cc(C(=O)Nc2ccc(OC)cc2)cc(OC)c1OC,COc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,True,317.13,2.97,1.0,5.0,0.887,1.62,0.0,True
MOL_09300,CCc1ccc(CC(=O)NCCc2c(C)nn(C)c2C)cc1,CCc1ccc(CC(=O)NCCc2c(C)nn(C)c2C)cc1,True,299.2,2.5,1.0,2.0,0.8906,1.98,0.0,True
MOL_09301,Cc1ccc(NC(=O)C[NH+](C)Cc2ccc(C)o2)c(C)c1,Cc1ccc(NC(=O)C[NH+](C)Cc2ccc(C)o2)c(C)c1,True,287.18,1.86,2.0,2.0,0.8815,3.5,0.0,True
MOL_09302,Cc1ccc(NC(=O)C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1C,Cc1ccc(NC(=O)C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1C,True,369.19,2.73,1.0,3.0,0.8468,1.94,0.0,True
MOL_09303,CCC[NH+](Cc1cccc(C(N)=O)c1)C1CCCCC1,CCC[NH+](Cc1cccc(C(N)=O)c1)C1CCCCC1,True,275.21,1.91,2.0,1.0,0.8184,3.83,0.0,True
MOL_09304,Cc1ccc(C(=O)NCC(=O)Nc2ccccc2N2CCCC2)cc1,Cc1ccc(C(=O)NCC(=O)Nc2ccccc2N2CCCC2)cc1,True,337.18,2.96,2.0,3.0,0.8817,1.73,0.0,True
MOL_09305,CC(C)(C)NC(=O)CNC(=O)Nc1ccc(F)cc1F,CC(C)(C)NC(=O)CNC(=O)Nc1ccc(F)cc1F,True,285.13,2.0,3.0,2.0,0.7947,1.97,0.0,True
MOL_09306,Cc1noc(C)c1[C@@H](C)C(=O)N1CCC[C@H](C(=O)N(C)C)C1,Cc1noc(C)c1[C@@H](C)C(=O)N1CCC[C@H](C(=O)N(C)C)C1,True,307.19,1.72,0.0,4.0,0.8526,3.27,0.0,True
MOL_09307,COc1ccc([C@H]2CC(=O)Nc3c2c(C)nn3-c2nc3ccc(OC)cc3s2)cc1OC,COc1ccc2nc(-n3nc(C)c4c3NC(=O)C[C@@H]4c3ccc(OC)c(OC)c3)sc2c1,True,450.14,4.29,1.0,7.0,0.4881,3.13,0.0,True
MOL_09308,CCN(CC)C(=O)NC[C@@H]1C[NH+]2CCN1CC2,CCN(CC)C(=O)NC[C@@H]1C[NH+]2CCN1CC2,True,241.2,-1.38,2.0,2.0,0.6368,5.22,0.0,True
MOL_09309,COc1cc(C(=O)N2CCC[C@@H](C)C2)ccc1OC(=O)NC(C)(C)C,COc1cc(C(=O)N2CCC[C@@H](C)C2)ccc1OC(=O)NC(C)(C)C,True,348.2,3.45,1.0,4.0,0.9083,2.58,0.0,True
MOL_09310,CC[C@@H]1CCCC[NH+]1CC(=O)N1CCN(Cc2cccs2)CC1,CC[C@@H]1CCCC[NH+]1CC(=O)N1CCN(Cc2cccs2)CC1,True,336.21,1.24,1.0,3.0,0.8762,4.11,0.0,True
MOL_09311,COCCNC(=O)c1cccc(NC(=O)NCC(C)C)c1,COCCNC(=O)c1cccc(NC(=O)NCC(C)C)c1,True,293.17,1.84,3.0,3.0,0.6711,1.8,0.0,True
MOL_09312,Cc1ccc(CNC(=O)N2CCCC[C@@H]2c2nccs2)cc1,Cc1ccc(CNC(=O)N2CCCC[C@@H]2c2nccs2)cc1,True,315.14,3.89,1.0,3.0,0.9337,2.59,0.0,True
MOL_09313,CC(C)NC(=O)CN(C)C(=O)[C@@H]1CC(=O)N(c2cccc(O)c2)C1,CC(C)NC(=O)CN(C)C(=O)[C@@H]1CC(=O)N(c2cccc(O)c2)C1,True,333.17,0.73,2.0,4.0,0.8311,2.71,0.0,True
MOL_09314,CCc1ccc(CC)c(NC(=O)[C@@H](C)NC(=O)NCc2ccco2)c1,CCc1ccc(CC)c(NC(=O)[C@@H](C)NC(=O)NCc2ccco2)c1,True,343.19,3.23,3.0,3.0,0.7216,2.61,0.0,True
MOL_09315,Cc1cc(NC(=O)CC[NH+]2CCCC[C@@H]2C)ccc1[N+](=O)[O-],Cc1cc(NC(=O)CC[NH+]2CCCC[C@@H]2C)ccc1[N+](=O)[O-],True,306.18,1.69,2.0,3.0,0.6418,4.05,0.0,True
MOL_09316,CC[C@@H]1CCCCN1C(=O)c1ccc(CNC(=O)c2ccco2)o1,CC[C@@H]1CCCCN1C(=O)c1ccc(CNC(=O)c2ccco2)o1,True,330.16,3.21,1.0,4.0,0.9132,2.7,0.0,True
MOL_09317,Cc1cccc(OCC(=O)N2CCC(OCc3ccccc3F)CC2)c1,Cc1cccc(OCC(=O)N2CCC(OCc3ccccc3F)CC2)c1,True,357.17,3.72,0.0,3.0,0.7909,2.03,0.0,True
MOL_09318,CCN1CCO[C@H](CNC(=O)c2cn(C)nc2C(C)(C)C)C1,CCN1CCO[C@H](CNC(=O)c2cn(C)nc2C(C)(C)C)C1,True,308.22,1.17,1.0,4.0,0.9069,3.02,0.0,True
MOL_09319,CC(C)CN(CCC#N)C(=O)CN1CCN(C(=O)C2CC2)CC1,CC(C)CN(CCC#N)C(=O)CN1CCN(C(=O)C2CC2)CC1,True,320.22,0.94,0.0,4.0,0.7,2.33,0.0,True
MOL_09320,Cc1ccc(-c2nc(CC(=O)N3CCN(c4cccc(F)c4)CC3)no2)cc1,Cc1ccc(-c2nc(CC(=O)N3CCN(c4cccc(F)c4)CC3)no2)cc1,True,380.16,3.08,0.0,5.0,0.6961,2.16,0.0,True
MOL_09321,CCc1nn(C)cc1NC(=O)CCc1cccc(OC)c1,CCc1nn(C)cc1NC(=O)CCc1cccc(OC)c1,True,287.16,2.56,1.0,3.0,0.8881,2.18,0.0,True
MOL_09322,CC(C)NC(=O)C(=O)NCC1CCN(C(=O)c2ccco2)CC1,CC(C)NC(=O)C(=O)NCC1CCN(C(=O)c2ccco2)CC1,True,321.17,0.77,2.0,4.0,0.8015,2.23,0.0,True
MOL_09323,Cc1ccc(C)c(OCC(=O)Nc2ccccc2C(=O)N(C)C)c1,Cc1ccc(C)c(OCC(=O)Nc2ccccc2C(=O)N(C)C)c1,True,326.16,3.02,1.0,3.0,0.9186,1.82,0.0,True
MOL_09324,CCOc1ccccc1N1C[C@@H](C(=O)Nc2ccc(C)c(C)c2)CC1=O,CCOc1ccccc1N1C[C@@H](C(=O)Nc2ccc(C)c(C)c2)CC1=O,True,352.18,3.69,1.0,3.0,0.8926,2.38,0.0,True
MOL_09325,CCN(CC)C(=O)c1ccc(NC(=O)CCc2ccccc2)cc1,CCN(CC)C(=O)c1ccc(NC(=O)CCc2ccccc2)cc1,True,324.18,3.74,1.0,2.0,0.8432,1.65,0.0,True
MOL_09326,COc1ccc(OCC[NH+]2CCC(n3cccn3)CC2)cc1,COc1ccc(OCC[NH+]2CCC(n3cccn3)CC2)cc1,True,302.19,1.19,1.0,3.0,0.8713,3.44,0.0,True
MOL_09327,CCc1ccccc1NC(=O)C(=O)NCCCn1cc[nH+]c1,CCc1ccccc1NC(=O)C(=O)NCCCn1cc[nH+]c1,True,301.17,1.01,2.0,2.0,0.6169,3.08,0.0,True
MOL_09328,C[NH+](C)[C@H]1CC[C@H](NC(=O)c2cccc(NC(=O)C3CC3)c2)C1,C[NH+](C)[C@H]1CC[C@H](NC(=O)c2cccc(NC(=O)C3CC3)c2)C1,True,316.2,0.83,3.0,2.0,0.7534,3.57,0.0,True
MOL_09329,COC(=O)c1c(NC(=O)c2cccc(Cl)c2)sc(C(=O)NC2CCCCC2)c1C,COC(=O)c1c(NC(=O)c2cccc(Cl)c2)sc(C(=O)NC2CCCCC2)c1C,True,434.11,4.81,2.0,5.0,0.661,2.16,0.0,True
MOL_09330,CC(C)(C)c1ccc(NC(=O)Cn2cnnn2)cc1,CC(C)(C)c1ccc(NC(=O)Cn2cnnn2)cc1,True,259.14,1.61,1.0,4.0,0.9085,2.06,0.0,True
MOL_09331,CC1(C)C(=O)N(Cc2ccc(F)cc2)C(=O)C12CC[NH+](Cc1ccc(Cl)cc1)CC2,CC1(C)C(=O)N(Cc2ccc(F)cc2)C(=O)C12CC[NH+](Cc1ccc(Cl)cc1)CC2,True,429.17,3.24,1.0,2.0,0.758,3.96,0.0,True
MOL_09332,CC(=O)c1ccc(OCc2nc(-c3ccc(C)cc3)no2)cc1,CC(=O)c1ccc(OCc2nc(-c3ccc(C)cc3)no2)cc1,True,308.12,3.83,0.0,5.0,0.6702,1.83,0.0,True
MOL_09333,CCc1cccc(C(=O)NCC(=O)NCc2ccco2)c1,CCc1cccc(C(=O)NCC(=O)NCc2ccco2)c1,True,286.13,1.89,2.0,3.0,0.8515,1.84,0.0,True
MOL_09334,COc1ccc(CC(=O)N2CCC[NH+](C3CCCCC3)CC2)cc1OC,COc1ccc(CC(=O)N2CCC[NH+](C3CCCCC3)CC2)cc1OC,True,361.25,1.7,1.0,3.0,0.8681,3.63,0.0,True
MOL_09335,CCOc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1,CCOc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1,True,371.15,3.08,1.0,6.0,0.6194,1.98,0.0,True
MOL_09336,CC[C@@H](NC(=O)NCc1nc(C)no1)c1ccc(C)o1,CC[C@@H](NC(=O)NCc1nc(C)no1)c1ccc(C)o1,True,278.14,2.23,2.0,5.0,0.8744,3.03,0.0,True
MOL_09337,Cc1nc(N(C)CC(=O)NC2CCCCC2)cc(=O)n1C,Cc1nc(N(C)CC(=O)NC2CCCCC2)cc(=O)n1C,True,292.19,0.97,1.0,4.0,0.8979,2.5,0.0,True
MOL_09338,Cc1ccc(C)c(NC(=O)CNC(=O)NC2CCCC2)c1,Cc1ccc(C)c(NC(=O)CNC(=O)NC2CCCC2)c1,True,289.18,2.48,3.0,2.0,0.7967,1.83,0.0,True
MOL_09339,C[C@@H](CS(C)(=O)=O)[NH2+]CCCN1C(=O)c2ccccc2C1=O,C[C@@H](CS(C)(=O)=O)[NH2+]CCCN1C(=O)c2ccccc2C1=O,True,325.12,-0.33,1.0,4.0,0.5491,3.52,0.0,True
MOL_09340,O=C(NCCc1ccc2c(c1)OCO2)c1cnc(-c2ccccn2)s1,O=C(NCCc1ccc2c(c1)OCO2)c1cnc(-c2ccccn2)s1,True,353.08,2.91,1.0,6.0,0.7634,2.3,0.0,True
MOL_09341,Cc1nc(CN2CCN(C(=O)[C@@H]3CC=CCC3)CC2)no1,Cc1nc(CN2CCN(C(=O)[C@@H]3CC=CCC3)CC2)no1,True,290.17,1.38,0.0,5.0,0.787,2.95,0.0,True
MOL_09342,COC(=O)c1ccc(CNC(=O)C(=O)Nc2cccc(C(F)(F)F)c2)o1,COC(=O)c1ccc(CNC(=O)C(=O)Nc2cccc(C(F)(F)F)c2)o1,True,370.08,2.34,2.0,5.0,0.636,2.18,0.0,True
MOL_09343,CC(C)(C)OC(=O)NCCCNC(=O)NCc1ccc(F)cc1,CC(C)(C)OC(=O)NCCCNC(=O)NCc1ccc(F)cc1,True,325.18,2.54,3.0,3.0,0.7033,1.91,0.0,True
MOL_09344,CCC[NH2+]CCC(=O)N1CCC[C@@H](C)C1,CCC[NH2+]CCC(=O)N1CCC[C@@H](C)C1,True,213.2,0.61,1.0,1.0,0.6675,3.86,0.0,True
MOL_09345,Cc1cc(C(=O)Nc2nc(-c3ccccc3)cs2)ccc1C,Cc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1C,True,308.1,4.68,1.0,3.0,0.7631,1.68,0.0,True
MOL_09346,Cc1ccccc1CN1CCN(C(=O)c2ccc(C(=O)NC3CC3)cc2)CC1,Cc1ccccc1CN1CCN(C(=O)c2ccc(C(=O)NC3CC3)cc2)CC1,True,377.21,2.85,1.0,3.0,0.8718,1.84,0.0,True
MOL_09347,Cc1cccc(C(=O)N2CCC[C@H](C(=O)Nc3cccc(-n4cncn4)c3)C2)c1,Cc1cccc(C(=O)N2CCC[C@H](C(=O)Nc3cccc(-n4cncn4)c3)C2)c1,True,389.19,3.07,1.0,4.0,0.7437,2.59,0.0,True
MOL_09348,O=C1NC(=S)N(CC[NH+]2CCCC2)C(=O)N1c1ccc(Cl)cc1,O=c1[nH]c(=S)n(CC[NH+]2CCCC2)c(=O)n1-c1ccc(Cl)cc1,True,353.08,0.39,2.0,3.0,0.7815,3.75,0.0,True
MOL_09349,CCCN1C(=O)c2ccc(C(=O)N3CCC[C@H]3CN3CCOCC3)cc2S1(=O)=O,CCCN1C(=O)c2ccc(C(=O)N3CCC[C@H]3CN3CCOCC3)cc2S1(=O)=O,True,421.17,1.18,0.0,6.0,0.7096,3.06,0.0,True
MOL_09350,COc1ccc(OC)c(-c2nc(C[NH+]3CCN(Cc4ccccc4)CC3)cs2)c1,COc1ccc(OC)c(-c2nc(C[NH+]3CCN(Cc4ccccc4)CC3)cs2)c1,True,410.19,2.73,1.0,5.0,0.6502,3.09,0.0,True
MOL_09351,O=C(Nc1nc(COc2ccc(F)cc2)cs1)c1ccc(F)cc1,O=C(Nc1nc(COc2ccc(F)cc2)cs1)c1ccc(F)cc1,True,346.06,4.25,1.0,4.0,0.7512,1.81,0.0,True
MOL_09352,CCOC(=O)c1cc(C)c(NC(=O)c2cc(C)on2)c(C)c1,CCOC(=O)c1cc(C)c(NC(=O)c2cc(C)on2)c(C)c1,True,302.13,3.03,1.0,5.0,0.8779,2.08,0.0,True
MOL_09353,C[C@@H](CCO)N(C(=O)c1cccc(Br)c1)C1CC1,C[C@@H](CCO)N(C(=O)c1cccc(Br)c1)C1CC1,True,311.05,2.82,1.0,2.0,0.9081,2.82,0.0,True
MOL_09354,CC1=C(C#N)C(=O)N(c2ccccc2)C(=O)/C1=C\c1cc(Br)c2c(c1)OCCO2,CC1=C(C#N)C(=O)N(c2ccccc2)C(=O)/C1=C\c1cc(Br)c2c(c1)OCCO2,True,450.02,4.02,0.0,5.0,0.5093,2.61,0.0,True
MOL_09355,Cc1cccc(CC(=O)NCc2ccc(OC(F)F)cc2)c1,Cc1cccc(CC(=O)NCc2ccc(OC(F)F)cc2)c1,True,305.12,3.46,1.0,2.0,0.8874,1.78,0.0,True
MOL_09356,COc1ccc(-c2ccc(C(=O)N(C)CCNS(C)(=O)=O)o2)cc1,COc1ccc(-c2ccc(C(=O)N(C)CCNS(C)(=O)=O)o2)cc1,True,352.11,1.58,1.0,5.0,0.8171,2.21,0.0,True
MOL_09357,Cc1nc2cc(NC(=O)N[C@@H]3CCCN(Cc4ccccc4)C3)ccc2o1,Cc1nc2cc(NC(=O)N[C@@H]3CCCN(Cc4ccccc4)C3)ccc2o1,True,364.19,3.92,2.0,4.0,0.736,2.56,0.0,True
MOL_09358,Cc1ccccc1N1CCN(C(=O)c2ccc(Cl)c(NS(C)(=O)=O)c2)CC1,Cc1ccccc1N1CCN(C(=O)c2ccc(Cl)c(NS(C)(=O)=O)c2)CC1,True,407.11,2.98,1.0,4.0,0.8454,1.98,0.0,True
MOL_09359,Cc1nc(N2CCN(C(=O)[C@H](C)Oc3ccccc3)CC2)nc2c1CCN(Cc1cccnc1)C2,Cc1nc(N2CCN(C(=O)[C@H](C)Oc3ccccc3)CC2)nc2c1CCN(Cc1cccnc1)C2,True,472.26,2.85,0.0,7.0,0.5461,2.96,0.0,True
MOL_09360,CCOc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(F)cc2)ccc1O,CCOc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(F)cc2)ccc1O,True,381.15,3.9,2.0,4.0,0.7187,3.03,0.0,True
MOL_09361,CN(C)C(=O)CCNC(=O)C[NH+]1CCC[C@@H]1c1cccc(F)c1,CN(C)C(=O)CCNC(=O)C[NH+]1CCC[C@@H]1c1cccc(F)c1,True,322.19,0.14,2.0,2.0,0.7828,4.15,0.0,True
MOL_09362,CC(C)(C)OC(=O)N1CCC(CNC(=O)c2ccc(-c3ccccc3)o2)CC1,CC(C)(C)OC(=O)N1CCC(CNC(=O)c2ccc(-c3ccccc3)o2)CC1,True,384.2,4.32,1.0,4.0,0.8519,2.14,0.0,True
MOL_09363,CCc1nn(C)c(OC)c1CNC(=O)N1CCN(Cc2ccc(OC)cc2)CC1,CCc1nn(C)c(OC)c1CNC(=O)N1CCN(Cc2ccc(OC)cc2)CC1,True,401.24,2.03,1.0,5.0,0.7687,2.38,0.0,True
MOL_09364,CCN1C(=O)/C(=C/c2cccc(OCc3ccccc3)c2)C(=O)N1Cc1ccccc1,CCN1C(=O)/C(=C/c2cccc(OCc3ccccc3)c2)C(=O)N1Cc1ccccc1,True,412.18,4.45,0.0,3.0,0.4254,2.41,0.0,True
